year,name,p1,v1,p2,v2,p3,v3,p4,v4,p5,v5,p6,v6,p7,v7,p8,v8,p9,v9,p10,v10,p11,v11,p12,v12,p13,v13,p14,v14,p15,v15,p16,v16,p17,v17,p18,v18,p19,v19,p20,v20,p21,v21,p22,v22
80,腎炎腎徵候群及腎性病變,雲林縣,0.000156559,臺東縣,0.000152411,嘉義縣,0.000146276,彰化縣,0.000130064,南投縣,0.000127965,屏東縣,0.000117164,澎湖縣,0.000115248,臺南市,0.000106062,宜蘭縣,0.000105782,苗栗縣,0.00010526,臺中市,9.66E-05,花蓮縣,9.62E-05,新竹縣,8.96E-05,基隆市,7.87E-05,高雄市,7.83E-05,嘉義市,7.74E-05,桃園縣,6.28E-05,新北市,6.05E-05,臺北市,5.23E-05,新竹市,4.86E-05,,,,
81,腎炎腎徵候群及腎性病變,苗栗縣,0.000177037,屏東縣,0.000170828,南投縣,0.000156712,彰化縣,0.000147157,臺東縣,0.000144892,雲林縣,0.000143266,嘉義縣,0.000138345,花蓮縣,0.000126543,澎湖縣,0.000126203,宜蘭縣,0.000122577,嘉義市,0.000119831,基隆市,0.000114053,臺南市,0.000103946,新竹縣,9.59E-05,高雄市,9.44E-05,臺中市,8.24E-05,新竹市,8.12E-05,新北市,7.27E-05,桃園縣,6.92E-05,臺北市,5.04E-05,,,,
82,腎炎腎徵候群及腎性病變,南投縣,0.000185795,臺東縣,0.000172187,屏東縣,0.000147833,彰化縣,0.000138185,嘉義縣,0.000136792,澎湖縣,0.000136429,雲林縣,0.000133642,花蓮縣,0.000129045,宜蘭縣,0.000118917,新竹縣,0.000114495,苗栗縣,0.000111473,臺南市,0.000103439,基隆市,9.64E-05,高雄市,9.60E-05,桃園縣,8.98E-05,嘉義市,8.89E-05,臺中市,8.49E-05,新竹市,8.35E-05,新北市,7.35E-05,臺北市,5.28E-05,,,,
83,腎炎腎徵候群及腎性病變,臺東縣,0.000181304,連江縣,0.000179662,嘉義縣,0.000172175,南投縣,0.00016847,花蓮縣,0.000156317,澎湖縣,0.000151114,屏東縣,0.000146297,基隆市,0.000143046,雲林縣,0.00013001,臺南市,0.000122461,新竹縣,0.000122137,苗栗縣,0.000121822,宜蘭縣,0.00011654,彰化縣,0.000105362,嘉義市,0.000103699,高雄市,9.44E-05,臺中市,9.36E-05,桃園縣,9.23E-05,新竹市,8.28E-05,新北市,7.33E-05,臺北市,6.03E-05,,
84,腎炎腎徵候群及腎性病變,臺東縣,0.000232856,花蓮縣,0.000192211,屏東縣,0.000180952,澎湖縣,0.000175946,嘉義縣,0.0001626,南投縣,0.00015919,雲林縣,0.000155173,新竹縣,0.000149299,彰化縣,0.000149017,苗栗縣,0.000142824,臺南市,0.00014145,基隆市,0.00011118,臺中市,0.000109883,宜蘭縣,0.000107517,嘉義市,0.000107119,新竹市,9.99E-05,高雄市,9.62E-05,金門縣,8.62E-05,新北市,7.14E-05,桃園縣,6.43E-05,臺北市,6.23E-05,,
85,腎炎腎徵候群及腎性病變,臺東縣,0.00021274,南投縣,0.000170434,屏東縣,0.000169798,澎湖縣,0.000166506,嘉義縣,0.00016263,雲林縣,0.000162142,花蓮縣,0.000158925,苗栗縣,0.000151759,彰化縣,0.000143909,宜蘭縣,0.000139749,新竹縣,0.000135288,臺南市,0.000131671,基隆市,0.000120579,臺中市,0.000111991,金門縣,0.000106555,嘉義市,9.89E-05,高雄市,9.80E-05,新竹市,7.80E-05,臺北市,6.99E-05,新北市,6.11E-05,桃園縣,5.54E-05,,
86,腎炎腎徵候群及腎性病變,臺東縣,0.00021739,南投縣,0.000192059,澎湖縣,0.000186467,雲林縣,0.000180872,屏東縣,0.000169628,嘉義縣,0.000169403,新竹縣,0.000163615,彰化縣,0.000158088,苗栗縣,0.000157046,臺南市,0.000136234,花蓮縣,0.000120086,基隆市,0.000118618,新竹市,0.000110858,宜蘭縣,0.000107157,高雄市,0.000101378,臺中市,0.000100012,嘉義市,8.75E-05,臺北市,6.81E-05,桃園縣,6.32E-05,金門縣,5.87E-05,新北市,5.35E-05,,
87,腎炎腎徵候群及腎性病變,臺東縣,0.000272069,澎湖縣,0.000245912,苗栗縣,0.000187548,屏東縣,0.000165836,基隆市,0.000164871,嘉義縣,0.000164389,南投縣,0.000163041,雲林縣,0.000142858,新竹縣,0.000135838,新竹市,0.000131932,宜蘭縣,0.000120268,臺南市,0.000118544,花蓮縣,0.000117779,彰化縣,0.000115255,臺中市,0.000107321,高雄市,0.000105229,嘉義市,0.000102642,臺北市,7.24E-05,桃園縣,6.42E-05,新北市,5.03E-05,金門縣,1.96E-05,,
88,腎炎腎徵候群及腎性病變,澎湖縣,0.000202218,臺東縣,0.000174229,南投縣,0.000163893,雲林縣,0.000155446,基隆市,0.000153167,屏東縣,0.000149612,嘉義縣,0.000147513,花蓮縣,0.000143385,宜蘭縣,0.000139784,金門縣,0.000135315,苗栗縣,0.000130403,彰化縣,0.000125609,臺南市,0.000120102,高雄市,0.000106066,臺中市,0.000102808,新竹縣,0.000101437,嘉義市,9.43E-05,新竹市,8.56E-05,桃園縣,6.92E-05,臺北市,6.74E-05,新北市,5.81E-05,,
89,腎炎腎徵候群及腎性病變,連江縣,0.000297044,臺東縣,0.000220128,澎湖縣,0.000201126,南投縣,0.000193893,屏東縣,0.000188619,雲林縣,0.000170844,花蓮縣,0.000169669,嘉義縣,0.000165391,宜蘭縣,0.000159076,苗栗縣,0.000151866,彰化縣,0.000141164,臺南市,0.000134612,基隆市,0.000128725,新竹縣,0.000109162,高雄市,0.000104577,嘉義市,9.77E-05,臺中市,9.27E-05,新竹市,9.23E-05,臺北市,7.33E-05,桃園縣,6.58E-05,新北市,6.56E-05,金門縣,5.57E-05
90,腎炎腎徵候群及腎性病變,屏東縣,0.000213336,澎湖縣,0.000205922,嘉義縣,0.00019348,宜蘭縣,0.000176042,雲林縣,0.000173489,南投縣,0.000169799,苗栗縣,0.000151612,彰化縣,0.000151447,花蓮縣,0.000147251,臺南市,0.000146085,基隆市,0.000143235,金門縣,0.000140454,新竹縣,0.000127717,臺東縣,0.000123147,高雄市,0.000112396,嘉義市,0.000104872,臺中市,8.93E-05,臺北市,7.63E-05,新北市,6.48E-05,桃園縣,6.18E-05,新竹市,5.89E-05,,
91,腎炎腎徵候群及腎性病變,澎湖縣,0.000237977,屏東縣,0.000224018,花蓮縣,0.000201616,嘉義縣,0.000197371,雲林縣,0.000183092,宜蘭縣,0.000179224,南投縣,0.000164421,彰化縣,0.000156514,基隆市,0.000155831,苗栗縣,0.000140879,臺南市,0.000133322,新竹縣,0.000132544,臺東縣,0.000127067,嘉義市,0.000104905,高雄市,0.000104269,臺中市,9.25E-05,新竹市,7.66E-05,新北市,7.00E-05,金門縣,6.79E-05,臺北市,6.59E-05,桃園縣,5.97E-05,,
92,腎炎腎徵候群及腎性病變,澎湖縣,0.000216795,屏東縣,0.000213549,嘉義縣,0.000205207,雲林縣,0.000197164,臺東縣,0.000189424,花蓮縣,0.000187956,南投縣,0.000183199,宜蘭縣,0.000166204,彰化縣,0.00016028,臺南市,0.000142206,基隆市,0.00013767,苗栗縣,0.000135496,新竹縣,0.000132815,金門縣,0.000131184,連江縣,0.000113559,高雄市,0.000106669,嘉義市,0.00010386,臺中市,9.57E-05,新竹市,8.10E-05,臺北市,7.43E-05,新北市,6.85E-05,桃園縣,6.31E-05
93,腎炎腎徵候群及腎性病變,連江縣,0.000320547,嘉義縣,0.000242412,屏東縣,0.000233282,澎湖縣,0.000228738,南投縣,0.000204304,臺東縣,0.00020385,雲林縣,0.000185946,苗栗縣,0.000178367,花蓮縣,0.000177575,宜蘭縣,0.000175216,彰化縣,0.000157204,臺南市,0.000146728,基隆市,0.000145283,新竹縣,0.000143701,高雄市,0.000110118,嘉義市,0.000107272,臺中市,0.000105559,新竹市,0.000100788,新北市,7.52E-05,臺北市,7.40E-05,桃園縣,6.69E-05,金門縣,6.30E-05
94,腎炎腎徵候群及腎性病變,屏東縣,0.000234888,嘉義縣,0.000219385,雲林縣,0.000196365,宜蘭縣,0.000192813,花蓮縣,0.000184812,南投縣,0.000182779,臺東縣,0.000175774,彰化縣,0.000164155,苗栗縣,0.000158944,基隆市,0.000153168,臺南市,0.000151912,新竹縣,0.000151046,澎湖縣,0.000140557,高雄市,0.000123117,嘉義市,0.000114096,臺中市,0.000101316,連江縣,9.67E-05,新竹市,9.21E-05,桃園縣,7.87E-05,臺北市,7.49E-05,金門縣,7.12E-05,新北市,6.80E-05
95,腎炎腎徵候群及腎性病變,雲林縣,0.000216887,嘉義縣,0.000211252,屏東縣,0.000205922,花蓮縣,0.000185344,臺東縣,0.000169522,臺南市,0.00016928,宜蘭縣,0.000167236,南投縣,0.000164423,苗栗縣,0.000162504,基隆市,0.000156157,彰化縣,0.000142962,澎湖縣,0.00013074,高雄市,0.000125716,新竹縣,0.000119172,嘉義市,0.000106475,臺中市,0.000104375,新竹市,9.88E-05,金門縣,9.15E-05,桃園縣,7.95E-05,新北市,7.41E-05,臺北市,7.22E-05,,
96,腎炎腎徵候群及腎性病變,屏東縣,0.000242816,花蓮縣,0.000221379,雲林縣,0.000217729,嘉義縣,0.000215836,苗栗縣,0.000187445,南投縣,0.000187365,宜蘭縣,0.000184623,臺東縣,0.000184028,澎湖縣,0.000162355,彰化縣,0.000156089,臺南市,0.000152936,基隆市,0.000146005,新竹縣,0.000143197,高雄市,0.000123016,臺中市,0.000107795,新竹市,0.00010776,嘉義市,0.000102536,臺北市,7.42E-05,新北市,7.27E-05,桃園縣,7.14E-05,金門縣,6.13E-05,,
97,腎炎腎徵候群及腎性病變,宜蘭縣,0.000180082,嘉義縣,0.000174949,屏東縣,0.000173109,花蓮縣,0.000172801,雲林縣,0.00017273,苗栗縣,0.000169523,臺東縣,0.00015096,臺南市,0.000144687,澎湖縣,0.000139324,南投縣,0.00013164,新竹縣,0.000131142,彰化縣,0.000130243,基隆市,0.000118258,高雄市,0.000110868,嘉義市,0.000109572,臺中市,0.000104839,連江縣,0.000102512,新竹市,8.14E-05,臺北市,7.36E-05,桃園縣,7.15E-05,新北市,5.53E-05,金門縣,4.79E-05
98,腎炎腎徵候群及腎性病變,嘉義縣,0.000192056,臺東縣,0.000176346,宜蘭縣,0.000175467,屏東縣,0.000173344,花蓮縣,0.00016424,南投縣,0.000163896,苗栗縣,0.000154875,雲林縣,0.000142502,臺南市,0.000141836,澎湖縣,0.000135121,基隆市,0.000123609,彰化縣,0.000120384,金門縣,0.000106606,高雄市,0.000106103,連江縣,0.000100817,新竹縣,9.98E-05,臺中市,9.41E-05,嘉義市,9.13E-05,桃園縣,6.92E-05,臺北市,6.75E-05,新竹市,6.56E-05,新北市,6.51E-05
99,腎炎腎徵候群及腎性病變,嘉義縣,0.000193282,屏東縣,0.000182024,南投縣,0.00018044,澎湖縣,0.000175406,宜蘭縣,0.000167215,雲林縣,0.00016605,臺東縣,0.0001604,苗栗縣,0.000151524,基隆市,0.000151383,花蓮縣,0.000147578,臺南市,0.000139823,彰化縣,0.000121719,新竹縣,0.000115006,高雄市,0.000106364,臺中市,0.000102703,嘉義市,9.91E-05,金門縣,9.34E-05,臺北市,7.79E-05,新竹市,7.22E-05,桃園縣,6.84E-05,新北市,6.39E-05,,
100,腎炎腎徵候群及腎性病變,屏東縣,0.000216553,澎湖縣,0.000197594,嘉義縣,0.000195552,雲林縣,0.000193398,臺東縣,0.000192737,花蓮縣,0.000175158,南投縣,0.000168322,苗栗縣,0.000161919,宜蘭縣,0.000161199,基隆市,0.000142133,彰化縣,0.000138906,臺南市,0.000137456,新竹縣,0.000137426,嘉義市,0.000117852,臺中市,0.000110385,高雄市,0.00010961,連江縣,9.90E-05,金門縣,9.63E-05,新竹市,8.09E-05,臺北市,7.24E-05,桃園縣,6.95E-05,新北市,6.43E-05
101,腎炎腎徵候群及腎性病變,嘉義縣,0.000221088,臺東縣,0.000212153,宜蘭縣,0.000196252,屏東縣,0.000185219,花蓮縣,0.000181986,雲林縣,0.000175811,南投縣,0.000167245,澎湖縣,0.000151756,苗栗縣,0.000140077,臺南市,0.000136583,基隆市,0.000135583,彰化縣,0.00013386,新竹縣,0.000116414,高雄市,0.000113724,嘉義市,0.000103237,臺中市,9.61E-05,金門縣,8.84E-05,新竹市,7.53E-05,桃園縣,7.44E-05,臺北市,7.41E-05,新北市,6.45E-05,,
80,高血壓性疾病,花蓮縣,0.000166907,臺東縣,0.000156319,雲林縣,0.000147271,嘉義縣,0.000139053,南投縣,0.000131674,屏東縣,0.00012386,苗栗縣,0.000112519,彰化縣,0.000109318,澎湖縣,0.000104771,臺南市,8.81E-05,新竹縣,8.43E-05,基隆市,8.43E-05,臺中市,8.39E-05,宜蘭縣,7.71E-05,高雄市,7.55E-05,桃園縣,5.92E-05,嘉義市,4.64E-05,臺北市,4.60E-05,新北市,4.38E-05,新竹市,4.26E-05,,,,
81,高血壓性疾病,花蓮縣,0.000168725,臺東縣,0.000160556,屏東縣,0.000130894,嘉義縣,0.000116785,雲林縣,0.000115409,宜蘭縣,0.000111632,澎湖縣,0.000105169,臺南市,0.000101649,彰化縣,0.000100478,基隆市,9.74E-05,苗栗縣,9.21E-05,南投縣,8.30E-05,高雄市,7.99E-05,臺中市,7.24E-05,新竹縣,6.74E-05,新竹市,6.01E-05,嘉義市,5.80E-05,臺北市,4.75E-05,桃園縣,4.24E-05,新北市,4.24E-05,,,,
82,高血壓性疾病,花蓮縣,0.000190763,澎湖縣,0.000157418,嘉義縣,0.000124357,屏東縣,0.000121355,基隆市,0.0001212,雲林縣,0.000117763,臺東縣,0.000113487,南投縣,0.000110373,苗栗縣,0.000104281,彰化縣,0.000102854,宜蘭縣,9.08E-05,臺南市,8.87E-05,新竹市,7.75E-05,高雄市,7.46E-05,臺中市,6.78E-05,新竹縣,5.85E-05,臺北市,5.28E-05,桃園縣,4.42E-05,新北市,3.85E-05,嘉義市,2.71E-05,,,,
83,高血壓性疾病,臺東縣,0.000177362,花蓮縣,0.000167482,嘉義縣,0.000136675,雲林縣,0.000120723,屏東縣,0.000118798,臺南市,0.000109481,苗栗縣,0.000102116,澎湖縣,9.71E-05,新竹市,8.87E-05,金門縣,8.60E-05,宜蘭縣,8.42E-05,彰化縣,7.96E-05,南投縣,7.87E-05,臺中市,7.55E-05,高雄市,7.43E-05,新竹縣,6.98E-05,基隆市,6.88E-05,臺北市,5.05E-05,嘉義市,4.61E-05,桃園縣,3.91E-05,新北市,3.25E-05,,
84,高血壓性疾病,臺東縣,0.000224963,澎湖縣,0.000186943,花蓮縣,0.000153211,臺南市,0.000144805,彰化縣,0.000143584,南投縣,0.000137233,新竹縣,0.000137061,苗栗縣,0.000128542,雲林縣,0.000127321,屏東縣,0.000117345,宜蘭縣,0.000113968,嘉義縣,0.000109579,嘉義市,8.80E-05,高雄市,7.44E-05,基隆市,7.05E-05,金門縣,6.47E-05,桃園縣,6.37E-05,新竹市,6.17E-05,臺中市,5.89E-05,臺北市,5.39E-05,新北市,2.96E-05,,
85,高血壓性疾病,臺東縣,0.000220619,金門縣,0.000170488,澎湖縣,0.000166506,雲林縣,0.000159484,南投縣,0.00014661,屏東縣,0.000139125,彰化縣,0.00013153,臺南市,0.000131115,苗栗縣,0.000130334,花蓮縣,0.000125467,嘉義縣,0.000114902,新竹縣,0.000103882,宜蘭縣,9.03E-05,嘉義市,8.37E-05,基隆市,7.77E-05,高雄市,6.93E-05,桃園縣,5.92E-05,臺北市,5.83E-05,新竹市,5.78E-05,臺中市,4.86E-05,新北市,4.05E-05,,
86,高血壓性疾病,雲林縣,0.000186192,臺東縣,0.000173912,澎湖縣,0.000142592,屏東縣,0.00014008,宜蘭縣,0.000132875,嘉義縣,0.000116465,臺南市,0.000114723,苗栗縣,0.000114216,彰化縣,0.000114132,花蓮縣,0.000106122,基隆市,9.49E-05,南投縣,8.60E-05,臺中市,6.94E-05,高雄市,6.76E-05,桃園縣,6.51E-05,臺北市,5.50E-05,新竹縣,4.74E-05,新北市,4.47E-05,金門縣,3.92E-05,嘉義市,3.80E-05,新竹市,3.70E-05,,
87,高血壓性疾病,連江縣,0.000450789,澎湖縣,0.000190023,臺東縣,0.000164041,苗栗縣,0.00015361,雲林縣,0.000129507,花蓮縣,0.000126191,嘉義縣,0.000125501,宜蘭縣,0.000105234,基隆市,0.00010468,屏東縣,0.000102137,南投縣,8.98E-05,臺南市,8.62E-05,金門縣,7.83E-05,彰化縣,7.45E-05,新竹縣,7.26E-05,嘉義市,7.22E-05,高雄市,7.18E-05,臺中市,6.88E-05,桃園縣,6.00E-05,臺北市,5.23E-05,新北市,4.10E-05,新竹市,2.53E-05
88,高血壓性疾病,臺東縣,0.000182333,嘉義縣,0.000135072,苗栗縣,0.000128616,澎湖縣,0.000112343,花蓮縣,9.84E-05,臺南市,9.83E-05,雲林縣,8.84E-05,新竹縣,8.30E-05,南投縣,8.10E-05,基隆市,8.05E-05,金門縣,7.73E-05,屏東縣,7.59E-05,彰化縣,6.74E-05,宜蘭縣,6.67E-05,高雄市,5.65E-05,臺中市,5.57E-05,臺北市,5.34E-05,新竹市,4.70E-05,嘉義市,3.77E-05,桃園縣,3.49E-05,新北市,2.53E-05,,
89,高血壓性疾病,連江縣,0.000297044,金門縣,0.000204339,澎湖縣,0.000134084,苗栗縣,0.000125066,新竹縣,0.000115985,臺東縣,0.000101911,嘉義縣,0.000101368,宜蘭縣,9.24E-05,臺南市,8.58E-05,南投縣,7.39E-05,基隆市,6.95E-05,雲林縣,6.59E-05,屏東縣,6.40E-05,嘉義市,5.64E-05,花蓮縣,5.37E-05,彰化縣,5.04E-05,新竹市,4.89E-05,高雄市,4.59E-05,臺北市,4.27E-05,臺中市,3.90E-05,新北市,3.59E-05,桃園縣,2.71E-05
90,高血壓性疾病,金門縣,0.000228238,臺東縣,0.00019293,澎湖縣,0.000130056,連江縣,0.000112982,嘉義縣,0.000106503,苗栗縣,0.00010167,雲林縣,9.82E-05,南投縣,8.86E-05,新竹縣,8.51E-05,臺南市,8.12E-05,花蓮縣,7.93E-05,屏東縣,7.59E-05,基隆市,6.65E-05,宜蘭縣,6.23E-05,新竹市,5.63E-05,高雄市,5.56E-05,臺中市,5.55E-05,彰化縣,5.18E-05,桃園縣,4.99E-05,嘉義市,4.87E-05,臺北市,4.25E-05,新北市,3.30E-05
91,高血壓性疾病,臺東縣,0.000282827,金門縣,0.000152716,澎湖縣,0.000108171,苗栗縣,9.45E-05,臺南市,8.31E-05,臺中市,8.13E-05,花蓮縣,7.95E-05,嘉義縣,7.82E-05,宜蘭縣,7.34E-05,新竹市,6.86E-05,高雄市,6.85E-05,南投縣,6.84E-05,桃園縣,6.81E-05,雲林縣,6.46E-05,屏東縣,6.29E-05,新竹縣,6.19E-05,彰化縣,5.24E-05,基隆市,4.09E-05,嘉義市,3.75E-05,臺北市,3.67E-05,新北市,3.35E-05,,
92,高血壓性疾病,臺東縣,0.000230603,金門縣,0.000114786,苗栗縣,9.45E-05,嘉義縣,9.10E-05,澎湖縣,8.67E-05,南投縣,8.33E-05,花蓮縣,8.26E-05,臺南市,7.86E-05,新竹縣,7.84E-05,雲林縣,7.29E-05,屏東縣,6.97E-05,臺中市,6.92E-05,高雄市,6.55E-05,基隆市,6.37E-05,彰化縣,6.15E-05,宜蘭縣,6.04E-05,桃園縣,5.98E-05,新竹市,5.48E-05,嘉義市,4.82E-05,臺北市,3.54E-05,新北市,3.13E-05,,
93,高血壓性疾病,臺東縣,0.00021217,金門縣,0.000189107,苗栗縣,0.000128424,嘉義縣,0.000123899,連江縣,0.000106849,新竹縣,9.87E-05,南投縣,9.29E-05,屏東縣,8.78E-05,雲林縣,8.42E-05,花蓮縣,7.16E-05,臺南市,6.99E-05,彰化縣,6.46E-05,高雄市,6.18E-05,臺中市,6.00E-05,宜蘭縣,5.84E-05,桃園縣,5.77E-05,澎湖縣,5.45E-05,基隆市,4.84E-05,嘉義市,4.81E-05,新竹市,4.13E-05,臺北市,3.89E-05,新北市,2.78E-05
94,高血壓性疾病,臺東縣,0.000192515,澎湖縣,0.000140557,雲林縣,0.000114546,金門縣,0.000113856,苗栗縣,0.000103582,連江縣,9.67E-05,花蓮縣,8.95E-05,新竹縣,8.81E-05,屏東縣,8.24E-05,嘉義縣,7.91E-05,臺南市,7.41E-05,臺中市,7.40E-05,彰化縣,7.14E-05,南投縣,7.09E-05,嘉義市,6.62E-05,宜蘭縣,6.50E-05,桃園縣,6.01E-05,高雄市,4.90E-05,新竹市,4.86E-05,基隆市,4.85E-05,臺北市,4.05E-05,新北市,3.05E-05
95,高血壓性疾病,臺東縣,0.000258522,連江縣,0.000204374,苗栗縣,0.00013036,澎湖縣,0.000119845,花蓮縣,0.00010136,新竹縣,9.86E-05,嘉義縣,9.21E-05,雲林縣,8.92E-05,南投縣,8.41E-05,宜蘭縣,7.82E-05,臺中市,6.96E-05,屏東縣,6.94E-05,金門縣,6.54E-05,臺南市,6.43E-05,彰化縣,5.48E-05,高雄市,5.29E-05,桃園縣,4.92E-05,臺北市,4.56E-05,基隆市,4.35E-05,新北市,3.69E-05,嘉義市,3.30E-05,新竹市,3.29E-05
96,高血壓性疾病,臺東縣,0.000205427,連江縣,0.000201086,澎湖縣,0.000140708,苗栗縣,0.000112467,南投縣,0.000101177,花蓮縣,9.61E-05,新竹縣,8.67E-05,宜蘭縣,8.25E-05,嘉義縣,7.98E-05,雲林縣,7.72E-05,彰化縣,7.61E-05,臺南市,7.49E-05,屏東縣,7.42E-05,臺中市,7.02E-05,高雄市,6.30E-05,桃園縣,6.26E-05,新竹市,5.76E-05,基隆市,4.61E-05,嘉義市,4.39E-05,臺北市,3.73E-05,新北市,3.16E-05,金門縣,1.23E-05
97,高血壓性疾病,臺東縣,0.000267415,花蓮縣,0.000213805,連江縣,0.000205023,澎湖縣,0.000203627,苗栗縣,0.000185583,南投縣,0.000159849,嘉義縣,0.000151258,屏東縣,0.00015048,新竹縣,0.000147037,宜蘭縣,0.000132349,雲林縣,0.000131275,彰化縣,0.000112725,臺南市,0.000108916,基隆市,0.000107975,金門縣,9.57E-05,臺中市,8.88E-05,桃園縣,8.42E-05,高雄市,7.84E-05,嘉義市,7.30E-05,臺北市,6.41E-05,新北市,6.16E-05,新竹市,3.95E-05
98,高血壓性疾病,臺東縣,0.000275272,花蓮縣,0.000219965,連江縣,0.000201633,南投縣,0.000180851,澎湖縣,0.000176697,苗栗縣,0.000167336,嘉義縣,0.000146328,屏東縣,0.000143887,新竹縣,0.000137018,雲林縣,0.0001259,金門縣,0.000117267,彰化縣,0.000114289,臺南市,0.000113575,宜蘭縣,0.000112646,基隆市,0.000100432,臺中市,9.33E-05,嘉義市,8.76E-05,高雄市,8.48E-05,桃園縣,7.38E-05,臺北市,6.45E-05,新北市,5.99E-05,新竹市,5.59E-05
99,高血壓性疾病,花蓮縣,0.000236124,臺東縣,0.000208087,南投縣,0.000201333,苗栗縣,0.000174698,澎湖縣,0.000165088,嘉義縣,0.000163829,新竹縣,0.000153992,屏東縣,0.000152259,雲林縣,0.000139538,臺南市,0.00013502,彰化縣,0.000130905,宜蘭縣,0.000115096,基隆市,0.000112232,嘉義市,0.000110136,臺中市,0.000100815,連江縣,0.000100563,金門縣,9.34E-05,高雄市,9.16E-05,桃園縣,8.59E-05,臺北市,6.72E-05,新北市,6.52E-05,新竹市,4.82E-05
100,高血壓性疾病,連江縣,0.000494756,花蓮縣,0.000273128,南投縣,0.000223792,臺東縣,0.0002234,屏東縣,0.000198025,澎湖縣,0.000197594,嘉義縣,0.00018624,苗栗縣,0.000169036,新竹縣,0.000160653,宜蘭縣,0.00015902,雲林縣,0.000145749,彰化縣,0.000138906,金門縣,0.000134767,基隆市,0.000131604,臺南市,0.000126268,臺中市,9.87E-05,高雄市,9.52E-05,嘉義市,8.47E-05,桃園縣,8.25E-05,臺北市,6.75E-05,新北市,6.69E-05,新竹市,5.95E-05
101,高血壓性疾病,臺東縣,0.00029171,花蓮縣,0.000265521,嘉義縣,0.000217341,南投縣,0.000213381,屏東縣,0.000187549,苗栗縣,0.000184405,基隆市,0.000164827,宜蘭縣,0.000163543,雲林縣,0.000157527,澎湖縣,0.000151756,金門縣,0.000150295,新竹縣,0.000146949,臺南市,0.000142429,彰化縣,0.000131552,臺中市,0.000102836,高雄市,9.29E-05,桃園縣,9.16E-05,嘉義市,8.85E-05,新北市,7.21E-05,新竹市,7.06E-05,臺北市,7.00E-05,,
80,支氣管炎、肺氣腫及氣喘,臺東縣,0.000211031,花蓮縣,0.00015842,嘉義縣,0.000130024,南投縣,0.000127965,屏東縣,0.000117164,雲林縣,0.000114102,宜蘭縣,0.000107985,臺南市,0.000106062,彰化縣,9.34E-05,基隆市,9.27E-05,新竹縣,8.96E-05,苗栗縣,7.99E-05,臺中市,6.31E-05,高雄市,6.13E-05,桃園縣,5.27E-05,新北市,5.09E-05,嘉義市,5.03E-05,臺北市,4.60E-05,新竹市,4.56E-05,澎湖縣,4.19E-05,,,,
81,支氣管炎、肺氣腫及氣喘,臺東縣,0.000207548,嘉義縣,0.000158108,花蓮縣,0.000137792,屏東縣,0.000129785,雲林縣,0.000120715,澎湖縣,0.000115686,苗栗縣,0.000106583,宜蘭縣,0.000102877,新竹縣,9.85E-05,南投縣,9.40E-05,基隆市,9.18E-05,彰化縣,9.18E-05,臺南市,8.67E-05,新竹市,7.21E-05,臺中市,7.05E-05,高雄市,6.58E-05,嘉義市,6.57E-05,桃園縣,5.23E-05,新北市,4.17E-05,臺北市,3.52E-05,,,,
82,支氣管炎、肺氣腫及氣喘,花蓮縣,0.000173931,臺東縣,0.000156534,屏東縣,0.000110323,嘉義縣,0.000104815,雲林縣,9.92E-05,臺南市,9.72E-05,新竹縣,9.67E-05,苗栗縣,9.53E-05,彰化縣,8.56E-05,南投縣,8.46E-05,澎湖縣,8.40E-05,新竹市,6.56E-05,臺中市,6.46E-05,基隆市,6.34E-05,宜蘭縣,6.27E-05,高雄市,5.33E-05,嘉義市,5.03E-05,新北市,4.65E-05,桃園縣,4.63E-05,臺北市,4.30E-05,,,,
83,支氣管炎、肺氣腫及氣喘,臺東縣,0.000220717,嘉義縣,0.00013135,屏東縣,0.000129797,雲林縣,0.000127356,花蓮縣,0.000117238,澎湖縣,0.000107939,苗栗縣,9.85E-05,新竹縣,8.97E-05,南投縣,8.79E-05,金門縣,8.60E-05,臺南市,8.01E-05,彰化縣,7.80E-05,宜蘭縣,7.77E-05,基隆市,7.15E-05,新竹市,5.91E-05,桃園縣,5.86E-05,高雄市,5.59E-05,嘉義市,4.61E-05,新北市,4.51E-05,臺北市,4.22E-05,臺中市,4.20E-05,,
84,支氣管炎、肺氣腫及氣喘,臺東縣,0.000213123,花蓮縣,0.000192211,澎湖縣,0.000131959,屏東縣,0.000126118,雲林縣,0.000125995,新竹縣,0.000122376,苗栗縣,0.00011783,嘉義縣,0.000111346,南投縣,0.000100637,宜蘭縣,9.25E-05,基隆市,8.68E-05,彰化縣,8.62E-05,臺南市,8.50E-05,新竹市,6.76E-05,桃園縣,5.97E-05,高雄市,5.42E-05,嘉義市,5.36E-05,臺中市,5.32E-05,臺北市,4.79E-05,新北市,4.36E-05,金門縣,4.31E-05,,
85,支氣管炎、肺氣腫及氣喘,花蓮縣,0.000175654,臺東縣,0.000161525,屏東縣,0.000121597,雲林縣,0.000120942,南投縣,0.00011912,嘉義縣,0.00011667,新竹縣,0.000113545,苗栗縣,0.000105339,彰化縣,0.000102903,臺南市,8.67E-05,金門縣,8.52E-05,宜蘭縣,7.74E-05,基隆市,6.97E-05,新竹市,6.65E-05,高雄市,6.06E-05,澎湖縣,5.55E-05,臺中市,5.30E-05,嘉義市,4.95E-05,桃園縣,4.84E-05,臺北市,4.68E-05,新北市,3.90E-05,,
